SampleName,file_name,TotalDroplets
pos_Q_20221208,20221208_RESPV4_11281204_13.xlsx,28264
pos_Q_20221212,20221212_RESPV4_11281204_14.xlsx,26798
pos_Q_20221214,20221214_RESPV4_12051211_11.xlsx,26115
pos_Q_20221219,20221219_RESPV4_12051211_16.xlsx,23778
pos_Q_20221221,20221221_RESPV4_12121218_11.xlsx,25294
pos_Q_20221227,20221227_RESPV4_12121218_11.xlsx,27348
pos_Q_20221229,20221229_RESPV4_12191225_09.xlsx,26195
pos_Q_20230103,20230103_RESPV4_12191225_12.xlsx,25776
pos_Q_20230110,20230110_RESPV4_12260101_13.xlsx,27589
pos_Q_20230111,20230111_RESPV4_01020108_11.xlsx,25696
pos_Q_20230112,20230112_RESPV4_01020108_10.xlsx,27111
pos_Q_20230116,20230116_RESPV4_01020108_14.xlsx,21948
pos_Q_20230118,20230118_RESPV4_01090115_11.xlsx,24163
pos_Q_20230120,20230120_RESPV4_01090115_10.xlsx,25870
pos_Q_20230123,20230123_RESPV4_01090115_13.xlsx,27739
pos_Q_20230125,20230125_RESPV4_01160122_13.xlsx,17449
pos_Q_20230126,20230126_RESPV4_01160122_12.xlsx,19465
pos_Q_20230130,20230130_RESPV4_01160122_14.xlsx,25847
pos_Q_20230403,20230403_RESPV4_03230328_10.xlsx,27944
pos_Q_20230404,20230404_RESPV4_03230328_08.xlsx,27483
pos_Q_20230411,20230411_RESPV4_03300404_09.xlsx,27976
pos_Q_20230425,20230425_RESPV4_04130418_09.xlsx,27230
pos_Q_20230508,20230508_RESPV4_04270502_10.xlsx,25930
pos_Q_20230515,20230515_RESPV4_05040509_10.xlsx,27375
pos_Q_20230522,20230522_RESPV4_05110516_12.xlsx,19398
pos_Q_20230619,20230619_RESPV4_06080613_10.xlsx,27171
pos_U_20230206,20230206_RESPV4_01230129_14.xlsx,25718
pos_U_20230208,20230208_RESPV4_01300205_11.xlsx,26205
pos_U_20230215,20230215_RESPV4_02060212_10.xlsx,24564
pos_U_20230216,20230216_RESPV4_01300205_11.xlsx,22486
pos_U_20230220,20230220_RESPV4_02050212_10.xlsx,26977
pos_U_20230220,20230220_RESPV4_02050212_10.xlsx,27031
pos_U_20230222,20230222_RESPV4_02130219_12.xlsx,26514
pos_U_20230227,20230227_RESPV4_02130219_10.xlsx,27414
pos_U_20230301,20230301_RESPV4_02200226_10.xlsx,26749
pos_U_20230306,20230306_RESPV4_02200226_10.xlsx,26178
pos_U_20230308,20230308_RESPV4_02270305_10.xlsx,25747
pos_U_20230313,20230313_RESPV4_02270305_09.xlsx,26918
pos_U_20230315,20230315_RESPV4_03060312_10.xlsx,26167
pos_U_20230320,20230320_RESPV4_03060312_10.xlsx,26242
pos_U_20230322,20230322_RESPV4_03130319_10.xlsx,26124
pos_U_20230327,20230327_RESPV4_03130319_10.xlsx,25745
pos_U_20230328,20230328_RESPV4_03200321_10.xlsx,25922
pos_U_20230330,20230330_RESPV4_03200321_9.xlsx,26109
pos_U_20230403,20230403_RESPV4_03230328_10.xlsx,26724
pos_U_20230404,20230404_RESPV4_03230328_08.xlsx,27015
pos_U_20230411,20230411_RESPV4_03300404_09.xlsx,26737
pos_U_20230412,20230412_RESPV4_03300404_09.xlsx,25573
pos_U_20230417,20230417_RESPV4_04060411_08.xlsx,26893
pos_U_20230418,20230418_RESPV4_04060410_08.xlsx,26193
pos_U_20230424,20230424_RESPV4_04130418_10.xlsx,26958
pos_U_20230425,20230425_RESPV4_04130418_09.xlsx,27032
pos_U_20230428,20230428_RESPV4_04200425_08.xlsx,26826
pos_U_20230502,20230502_RESPV4_04200425_09.xlsx,26797
pos_U_20230508,20230508_RESPV4_04270502_10.xlsx,25117
pos_U_20230515,20230515_RESPV4_05040509_10.xlsx,26445
pos_U_20230515,20230515_RESPV4_05040509_10.xlsx,27295
pos_U_20230522,20230522_RESPV4_05110516_12.xlsx,26795
pos_U_20230522,20230522_RESPV4_05110516_12.xlsx,28286
pos_U_20230530,20230530_RESPV4_05180523_10.xlsx,26428
pos_U_20230605,20230605_RESPV4_05250530_10.xlsx,26381
pos_U_20230612,20230612_RESPV4_06010606_10.xlsx,26630
pos_U_20230619,20230619_RESPV4_06080613_10.xlsx,26644
pos_U_20230619,20230619_RESPV4_06080613_10.xlsx,27029
pos_V_20230216,20230216_RESPV4_01300205_11.xlsx,22253
pos_V_20230222,20230222_RESPV4_02130219_12.xlsx,25952
pos_V_20230227,20230227_RESPV4_02130219_10.xlsx,27069
pos_V_20230301,20230301_RESPV4_02200226_10.xlsx,26442
pos_V_20230306,20230306_RESPV4_02200226_10.xlsx,26519
pos_V_20230308,20230308_RESPV4_02270305_10.xlsx,26559
pos_V_20230313,20230313_RESPV4_02270305_09.xlsx,25819
pos_V_20230315,20230315_RESPV4_03060312_10.xlsx,26185
pos_V_20230320,20230320_RESPV4_03060312_10.xlsx,27798
pos_V_20230322,20230322_RESPV4_03130319_10.xlsx,26575
pos_V_20230327,20230327_RESPV4_03130319_10.xlsx,26906
pos_V_20230328,20230328_RESPV4_03200321_10.xlsx,28595
pos_V_20230403,20230403_RESPV4_03230328_10.xlsx,27366
pos_V_20230404,20230404_RESPV4_03230328_08.xlsx,16595
pos_V_20230411,20230411_RESPV4_03300404_09.xlsx,27695
pos_V_20230412,20230412_RESPV4_03300404_09.xlsx,26202
pos_V_20230417,20230417_RESPV4_04060411_08.xlsx,27929
pos_V_20230418,20230418_RESPV4_04060410_08.xlsx,27378
pos_V_20230424,20230424_RESPV4_04130418_10.xlsx,27276
pos_V_20230425,20230425_RESPV4_04130418_09.xlsx,27811
pos_V_20230428,20230428_RESPV4_04200425_08.xlsx,27369
pos_V_20230502,20230502_RESPV4_04200425_09.xlsx,27054
pos_V_20230508,20230508_RESPV4_04270502_10.xlsx,25606
pos_V_20230508,20230508_RESPV4_04270502_10.xlsx,24445
pos_V_20230515,20230515_RESPV4_05040509_10.xlsx,26458
pos_V_20230522,20230522_RESPV4_05110516_12.xlsx,27121
pos_V_20230530,20230530_RESPV4_05180523_10.xlsx,25675
pos_V_20230530,20230530_RESPV4_05180523_10.xlsx,26021
pos_V_20230605,20230605_RESPV4_05250530_10.xlsx,23821
pos_V_20230612,20230612_RESPV4_06010606_10.xlsx,26285
pos_V_20230612,20230612_RESPV4_06010606_10.xlsx,27353
pos_V_20230619,20230619_RESPV4_06080613_10.xlsx,26746
pos_W_2022-01-11,20220111_SN1FLU_10030103_16.xlsx,24756
pos_W_2022-03-08,20220308_SN1(2x)FLU_01080225_18.xlsx,20678
pos_W_2022-04-12,20220412_SN1FLU_01080225_18.xlsx,26228
pos_W_2022-06-27,20220627_IABV_500nM_04050425_14.xlsx,25942
pos_W_2022-09-26,20220926_IABV_500nM_01210311_17.xlsx,13238
pos_W_2022-10-17,20221017_RESPV4_12061010_14.xlsx,24572
pos_W_2022-10-18,20221018_RESPV4_09131007_10.xlsx,27613
pos_W_2022-10-25,20221025_RESPV4_12030121_10.xlsx,27607
pos_W_2022-10-31,20221031_RESPV4_02280402_14.xlsx,25520
pos_W_2022-11-07,20221107_RESPV4_04050429_17.xlsx,27396
pos_W_2022-11-09,20221109_RESPV4_10301106_13.xlsx,23198
pos_W_2022-11-16,20221116_RESPV4_11071113_12.xlsx,1194
pos_W_2022-11-21,20221121_RESPV4_02111113_14.xlsx,26382
pos_W_2022-11-21,20221121_RESPV4_02111113_14.xlsx,24541
pos_W_2022-11-23,20221123_RESPV4_11141120_12.xlsx,5301
pos_W_2022-11-28,20221128_RESPV4_02160407_BS.xlsx,28857
pos_W_2022-11-28,20221128_RESPV4_11141120_14.xlsx,25227
pos_W_2022-11-30,20221130_RESPV4_11211127_12.xlsx,25662
pos_W_20221207,20221207_RESPV4_11281204_13.xlsx,27263
pos_W_20221208,20221208_RESPV4_11281204_13.xlsx,26494
pos_W_20221212,20221212_RESPV4_11281204_14.xlsx,27518
pos_W_20221214,20221214_RESPV4_12051211_11.xlsx,26936
pos_W_20221219,20221219_RESPV4_12051211_16.xlsx,24610
pos_W_20221221,20221221_RESPV4_12121218_11.xlsx,25090
pos_W_20221227,20221227_RESPV4_12121218_11.xlsx,27216
pos_W_20221229,20221229_RESPV4_12191225_09.xlsx,25934
pos_W_20230103,20230103_RESPV4_12191225_12.xlsx,22044
pos_W_20230105,20230105_RESPV4_12260101_12.xlsx,25683
pos_W_20230110,20230110_RESPV4_12260101_13.xlsx,25207
pos_W_20230111,20230111_RESPV4_01020108_11.xlsx,26581
pos_W_20230112,20230112_RESPV4_01020108_10.xlsx,27105
pos_W_20230112,20230112_RESPV4_01020108_10.xlsx,26882
pos_W_20230116,20230116_RESPV4_01020108_14.xlsx,27568
pos_W_20230118,20230118_RESPV4_01090115_11.xlsx,10657
pos_W_20230123,20230123_RESPV4_01090115_13.xlsx,28924
pos_W_20230126,20230126_RESPV4_01160122_12.xlsx,27108
pos_W_20230206,20230206_RESPV4_01230129_14.xlsx,26671
pos_W_20230208,20230208_RESPV4_01300205_11.xlsx,26866
pos_W_20230215,20230215_RESPV4_02060212_10.xlsx,26290
pos_W_20230508,20230508_RESPV4_04270502_10.xlsx,26311
pos_W_20230515,20230515_RESPV4_05040509_10.xlsx,26468
pos_W_20230522,20230522_RESPV4_05110516_12.xlsx,25804
pos_W_20230530,20230530_RESPV4_05180523_10.xlsx,26602
pos_W_20230605,20230605_RESPV4_05250530_10.xlsx,26435
pos_W_20230612,20230612_RESPV4_06010606_10.xlsx,27147
pos_W_20230619,20230619_RESPV4_06080613_10.xlsx,27213
pos_Y_2022-03-08,20220308_SN1(2x)FLU_01080225_18.xlsx,20909
pos_Y_2022-04-12,20220412_SN1FLU_01080225_18.xlsx,25801
pos_Y_2022-06-27,20220627_IABV_500nM_04050425_14.xlsx,24107
pos_Y_2022-09-26,20220926_IABV_500nM_01210311_17.xlsx,19945
pos_Y_2022-10-17,20221017_RESPV4_12061010_14.xlsx,23464
pos_Y_2022-10-18,20221018_RESPV4_09131007_10.xlsx,28130
pos_Y_2022-10-25,20221025_RESPV4_12030121_10.xlsx,3043
pos_Y_2022-10-31,20221031_RESPV4_02280402_14.xlsx,25557
pos_Y_2022-11-07,20221107_RESPV4_04050429_17.xlsx,27250
pos_Y_2022-11-09,20221109_RESPV4_10301106_13.xlsx,21663
pos_Y_2022-11-16,20221116_RESPV4_11071113_12.xlsx,20698
pos_Y_2022-11-21,20221121_RESPV4_01210225_10.xlsx,23852
pos_Y_2022-11-21,20221121_RESPV4_02111113_14.xlsx,25258
pos_Y_2022-11-23,20221123_RESPV4_11141120_12.xlsx,27361
pos_Y_2022-11-28,20221128_RESPV4_02160407_BS.xlsx,26028
pos_Y_2022-11-28,20221128_RESPV4_11141120_14.xlsx,24199
pos_Y_2022-11-30,20221130_RESPV4_11211127_12.xlsx,26243
pos_Y_20221207,20221207_RESPV4_11281204_13.xlsx,20000
pos_Y_20221208,20221208_RESPV4_11281204_13.xlsx,26408
pos_Y_20221212,20221212_RESPV4_11281204_14.xlsx,27091
pos_Y_20221214,20221214_RESPV4_12051211_11.xlsx,27472
pos_Y_20221219,20221219_RESPV4_12051211_16.xlsx,25620
pos_Y_20221221,20221221_RESPV4_12121218_11.xlsx,26253
pos_Y_20221227,20221227_RESPV4_12121218_11.xlsx,25699
pos_Y_20221229,20221229_RESPV4_12191225_09.xlsx,26199
pos_Y_20230103,20230103_RESPV4_12191225_12.xlsx,25539
pos_Y_20230105,20230105_RESPV4_12260101_12.xlsx,28103
pos_Y_20230110,20230110_RESPV4_12260101_13.xlsx,27756
pos_Y_20230111,20230111_RESPV4_01020108_11.xlsx,27157
pos_Y_20230116,20230116_RESPV4_01020108_14.xlsx,21006
pos_Y_20230118,20230118_RESPV4_01090115_11.xlsx,8264
pos_Y_20230120,20230120_RESPV4_01090115_10.xlsx,23807
pos_Y_20230123,20230123_RESPV4_01090115_13.xlsx,20232
pos_Y_20230125,20230125_RESPV4_01160122_13.xlsx,17985
pos_Y_20230126,20230126_RESPV4_01160122_12.xlsx,20625
pos_Y_20230201,20230201_RESPV4_01230129_12.xlsx,24594
pos_Y_20230412,20230412_RESPV4_03300404_09.xlsx,26016
pos_Y_20230417,20230417_RESPV4_04060411_08.xlsx,27361
pos_Y_20230418,20230418_RESPV4_04060410_08.xlsx,27063
pos_Y_20230424,20230424_RESPV4_04130418_10.xlsx,27601
pos_Y_20230428,20230428_RESPV4_04200425_08.xlsx,26489
pos_Y_20230502,20230502_RESPV4_04200425_09.xlsx,25728
pos_Y_20230508,20230508_RESPV4_04270502_10.xlsx,26909
pos_Y_20230515,20230515_RESPV4_05040509_10.xlsx,25409
pos_Y_20230522,20230522_RESPV4_05110516_12.xlsx,26724
pos_Y_20230530,20230530_RESPV4_05180523_10.xlsx,27061
pos_Y_20230605,20230605_RESPV4_05250530_10.xlsx,25705
pos_Y_20230612,20230612_RESPV4_06010606_10.xlsx,27433
pos_Y_20230619,20230619_RESPV4_06080613_10.xlsx,21630
pos_Z_2022-03-08,20220308_SN1(2x)FLU_01080225_18.xlsx,22484
pos_Z_2022-04-12,20220412_SN1FLU_01080225_18.xlsx,26792
pos_Z_2022-06-27,20220627_IABV_500nM_04050425_14.xlsx,26476
pos_Z_2022-09-26,20220926_IABV_500nM_01210311_17.xlsx,21201
pos_Z_2022-10-17,20221017_RESPV4_12061010_14.xlsx,23595
pos_Z_2022-10-18,20221018_RESPV4_09131007_10.xlsx,26233
pos_Z_2022-10-25,20221025_RESPV4_12030121_10.xlsx,26224
pos_Z_2022-10-31,20221031_RESPV4_02280402_14.xlsx,26034
pos_Z_2022-11-07,20221107_RESPV4_04050429_17.xlsx,27600
pos_Z_2022-11-09,20221109_RESPV4_10301106_13.xlsx,22282
pos_Z_20230201,20230201_RESPV4_01230129_12.xlsx,24307
pos_Z_20230206,20230206_RESPV4_01230129_14.xlsx,26139
pos_Z_20230208,20230208_RESPV4_01300205_11.xlsx,5198
pos_Z_20230215,20230215_RESPV4_02060212_10.xlsx,27417
pos_Z_20230216,20230216_RESPV4_01300205_11.xlsx,27334
pos_Z_20230220,20230220_RESPV4_02050212_10.xlsx,27557
pos_Z_20230227,20230227_RESPV4_02130219_10.xlsx,26253
pos_Z_20230301,20230301_RESPV4_02200226_10.xlsx,24840
pos_Z_20230306,20230306_RESPV4_02200226_10.xlsx,26080
pos_Z_20230308,20230308_RESPV4_02270305_10.xlsx,24302
pos_Z_20230313,20230313_RESPV4_02270305_09.xlsx,26048
pos_Z_20230315,20230315_RESPV4_03060312_10.xlsx,25299
pos_Z_20230320,20230320_RESPV4_03060312_10.xlsx,27957
pos_Z_20230322,20230322_RESPV4_03130319_10.xlsx,26791
pos_Z_20230327,20230327_RESPV4_03130319_10.xlsx,24837
pos_Z_20230530,20230530_RESPV4_05180523_10.xlsx,26862
pos_Z_20230605,20230605_RESPV4_05250530_10.xlsx,26489
pos_Z_20230605,20230605_RESPV4_05250530_10.xlsx,26965
pos_Z_20230612,20230612_RESPV4_06010606_10.xlsx,26892
NA,20230201_RESPV4_01230129_12.xlsx,25003
NA,20230201_RESPV4_01230129_12.xlsx,24884
NA,20230322_RESPV4_03130319_10.xlsx,2
