wastewater_treatment_plant.name,collection_date,target,loq,lod,gc_per_lww
STEP Porrentruy,2023-10-18,SARS-N2,32880,6000,207227.02
ARA Sensetal,2023-10-19,IAV-M,32880,6000,-0
ARA Sensetal,2023-10-19,IAV-M,32880,6000,2487.0798
ARA Sensetal,2023-10-19,IBV-M,32880,6000,-0
ARA Sensetal,2023-10-19,IBV-M,32880,6000,2487.0798
ARA Sensetal,2023-10-19,RSV-N,32880,6000,-0
ARA Sensetal,2023-10-19,RSV-N,32880,6000,-0
ARA Sensetal,2023-10-19,SARS-N1,32880,6000,124538.14
ARA Sensetal,2023-10-19,SARS-N1,32880,6000,126977.72
ARA Sensetal,2023-10-19,SARS-N2,32880,6000,224808.23
ARA Sensetal,2023-10-19,SARS-N2,32880,6000,191818.95
ARA Basel/Prorheno,2023-10-19,IAV-M,54800,10000,-0
ARA Basel/Prorheno,2023-10-19,IAV-M,54800,10000,-0
ARA Basel/Prorheno,2023-10-19,IBV-M,54800,10000,-0
ARA Basel/Prorheno,2023-10-19,IBV-M,54800,10000,8616.324
ARA Basel/Prorheno,2023-10-19,RSV-N,54800,10000,-0
ARA Basel/Prorheno,2023-10-19,RSV-N,54800,10000,-0
ARA Basel/Prorheno,2023-10-19,SARS-N1,54800,10000,107759.48
ARA Basel/Prorheno,2023-10-19,SARS-N1,54800,10000,74692.16
ARA Basel/Prorheno,2023-10-19,SARS-N2,54800,10000,176788.84
ARA Basel/Prorheno,2023-10-19,SARS-N2,54800,10000,86490.945
ARA Altenrhein,2023-10-19,IAV-M,32880,6000,2622.2456
ARA Altenrhein,2023-10-19,IAV-M,32880,6000,-0
ARA Altenrhein,2023-10-19,IBV-M,32880,6000,5244.61
ARA Altenrhein,2023-10-19,IBV-M,32880,6000,3170.3535
ARA Altenrhein,2023-10-19,RSV-N,32880,6000,-0
ARA Altenrhein,2023-10-19,RSV-N,32880,6000,-0
ARA Altenrhein,2023-10-19,SARS-N1,32880,6000,310249.06
ARA Altenrhein,2023-10-19,SARS-N1,32880,6000,292402.84
ARA Altenrhein,2023-10-19,SARS-N2,32880,6000,566537.3
ARA Altenrhein,2023-10-19,SARS-N2,32880,6000,426384.47
CDA Lugano,2023-10-19,IAV-M,54800,10000,-0
CDA Lugano,2023-10-19,IAV-M,54800,10000,-0
CDA Lugano,2023-10-19,IBV-M,54800,10000,-0
CDA Lugano,2023-10-19,IBV-M,54800,10000,-0
CDA Lugano,2023-10-19,RSV-N,54800,10000,6157.6245
CDA Lugano,2023-10-19,RSV-N,54800,10000,4238.6924
CDA Lugano,2023-10-19,SARS-N1,54800,10000,139975.4
CDA Lugano,2023-10-19,SARS-N1,54800,10000,160226.28
CDA Lugano,2023-10-19,SARS-N2,54800,10000,186679.1
CDA Lugano,2023-10-19,SARS-N2,54800,10000,314541.75
ARA Werdhoelzli,2023-10-20,IAV-M,32880,6000,-0
ARA Werdhoelzli,2023-10-20,IAV-M,32880,6000,-0
ARA Werdhoelzli,2023-10-20,IBV-M,32880,6000,2726.9001
ARA Werdhoelzli,2023-10-20,IBV-M,32880,6000,2976.875
ARA Werdhoelzli,2023-10-20,RSV-N,32880,6000,2726.9001
ARA Werdhoelzli,2023-10-20,RSV-N,32880,6000,2976.875
ARA Werdhoelzli,2023-10-20,SARS-N1,32880,6000,243199.31
ARA Werdhoelzli,2023-10-20,SARS-N1,32880,6000,223692.14
ARA Werdhoelzli,2023-10-20,SARS-N2,32880,6000,388513.44
ARA Werdhoelzli,2023-10-20,SARS-N2,32880,6000,400273.7
ARA Region Bern,2023-10-20,IAV-M,32880,6000,-0
ARA Region Bern,2023-10-20,IAV-M,32880,6000,-0
ARA Region Bern,2023-10-20,IBV-M,32880,6000,-0
ARA Region Bern,2023-10-20,IBV-M,32880,6000,8020.647
ARA Region Bern,2023-10-20,RSV-N,32880,6000,-0
ARA Region Bern,2023-10-20,RSV-N,32880,6000,-0
ARA Region Bern,2023-10-20,SARS-N1,32880,6000,163305.64
ARA Region Bern,2023-10-20,SARS-N1,32880,6000,109411.24
ARA Region Bern,2023-10-20,SARS-N2,32880,6000,222316.16
ARA Region Bern,2023-10-20,SARS-N2,32880,6000,157821.8
ARA Schwyz,2023-10-20,IAV-M,32880,6000,-0
ARA Schwyz,2023-10-20,IAV-M,32880,6000,-0
ARA Schwyz,2023-10-20,IBV-M,32880,6000,2444.6897
ARA Schwyz,2023-10-20,IBV-M,32880,6000,-0
ARA Schwyz,2023-10-20,RSV-N,32880,6000,4889.483
ARA Schwyz,2023-10-20,RSV-N,32880,6000,-0
ARA Schwyz,2023-10-20,SARS-N1,32880,6000,195902.64
ARA Schwyz,2023-10-20,SARS-N1,32880,6000,216751.97
ARA Schwyz,2023-10-20,SARS-N2,32880,6000,277105.38
ARA Schwyz,2023-10-20,SARS-N2,32880,6000,215529.47
ARA Zuchwil,2023-10-20,IAV-M,32880,6000,-0
ARA Zuchwil,2023-10-20,IAV-M,32880,6000,-0
ARA Zuchwil,2023-10-20,IBV-M,32880,6000,2427.748
ARA Zuchwil,2023-10-20,IBV-M,32880,6000,7831.918
ARA Zuchwil,2023-10-20,RSV-N,32880,6000,-0
ARA Zuchwil,2023-10-20,RSV-N,32880,6000,-0
ARA Zuchwil,2023-10-20,SARS-N1,32880,6000,75307.65
ARA Zuchwil,2023-10-20,SARS-N1,32880,6000,44394.906
ARA Zuchwil,2023-10-20,SARS-N2,32880,6000,145845.67
ARA Zuchwil,2023-10-20,SARS-N2,32880,6000,107128.164
ARA Chur,2023-10-20,IAV-M,54800,10000,-0
ARA Chur,2023-10-20,IAV-M,54800,10000,-0
ARA Chur,2023-10-20,IBV-M,54800,10000,19978.041
ARA Chur,2023-10-20,IBV-M,54800,10000,-0
ARA Chur,2023-10-20,RSV-N,54800,10000,-0
ARA Chur,2023-10-20,RSV-N,54800,10000,-0
ARA Chur,2023-10-20,SARS-N1,54800,10000,99931.67
ARA Chur,2023-10-20,SARS-N1,54800,10000,103847.27
ARA Chur,2023-10-20,SARS-N2,54800,10000,112159.91
ARA Chur,2023-10-20,SARS-N2,54800,10000,159940.45
STEP Vidy,2023-10-20,IAV-M,32880,6000,-0
STEP Vidy,2023-10-20,IAV-M,32880,6000,-0
STEP Vidy,2023-10-20,IBV-M,32880,6000,2400.6257
STEP Vidy,2023-10-20,IBV-M,32880,6000,2313.2954
STEP Vidy,2023-10-20,RSV-N,32880,6000,-0
STEP Vidy,2023-10-20,RSV-N,32880,6000,2400.6257
STEP Vidy,2023-10-20,SARS-N1,32880,6000,161062.78
STEP Vidy,2023-10-20,SARS-N1,32880,6000,187677.53
STEP Vidy,2023-10-20,SARS-N2,32880,6000,208568.25
STEP Vidy,2023-10-20,SARS-N2,32880,6000,245378.84
STEP Neuchatel,2023-10-20,IAV-M,32880,6000,-0
STEP Neuchatel,2023-10-20,IAV-M,32880,6000,2378.3032
STEP Neuchatel,2023-10-20,IBV-M,32880,6000,-0
STEP Neuchatel,2023-10-20,IBV-M,32880,6000,2312
STEP Neuchatel,2023-10-20,RSV-N,32880,6000,-0
STEP Neuchatel,2023-10-20,RSV-N,32880,6000,2378.3032
STEP Neuchatel,2023-10-20,SARS-N1,32880,6000,176259.27
STEP Neuchatel,2023-10-20,SARS-N1,32880,6000,162063.75
STEP Neuchatel,2023-10-20,SARS-N2,32880,6000,212053.11
STEP Neuchatel,2023-10-20,SARS-N2,32880,6000,217733.22
STEP Aire,2023-10-20,IAV-M,54800,10000,-0
STEP Aire,2023-10-20,IAV-M,54800,10000,-0
STEP Aire,2023-10-20,IBV-M,54800,10000,4600.1724
STEP Aire,2023-10-20,IBV-M,54800,10000,5542.3047
STEP Aire,2023-10-20,RSV-N,54800,10000,-0
STEP Aire,2023-10-20,RSV-N,54800,10000,-0
STEP Aire,2023-10-20,SARS-N1,54800,10000,105358.35
STEP Aire,2023-10-20,SARS-N1,54800,10000,64422.418
STEP Aire,2023-10-20,SARS-N2,54800,10000,105859.58
STEP Aire,2023-10-20,SARS-N2,54800,10000,183064.61
STEP Porrentruy,2023-10-20,IAV-M,32880,6000,-0
STEP Porrentruy,2023-10-20,IAV-M,32880,6000,-0
STEP Porrentruy,2023-10-20,IBV-M,32880,6000,-0
STEP Porrentruy,2023-10-20,IBV-M,32880,6000,5706.167
STEP Porrentruy,2023-10-20,RSV-N,32880,6000,2853.013
STEP Porrentruy,2023-10-20,RSV-N,32880,6000,-0
STEP Porrentruy,2023-10-20,SARS-N1,32880,6000,94223.86
STEP Porrentruy,2023-10-20,SARS-N1,32880,6000,116146.41
STEP Porrentruy,2023-10-20,SARS-N2,32880,6000,145683.5
STEP Porrentruy,2023-10-20,SARS-N2,32880,6000,157499.22
ARA Werdhoelzli,2023-10-21,IAV-M,32880,6000,5288.515
ARA Werdhoelzli,2023-10-21,IAV-M,32880,6000,-0
ARA Werdhoelzli,2023-10-21,IBV-M,32880,6000,-0
ARA Werdhoelzli,2023-10-21,IBV-M,32880,6000,-0
ARA Werdhoelzli,2023-10-21,RSV-N,32880,6000,3178.722
ARA Werdhoelzli,2023-10-21,RSV-N,32880,6000,7932.954
ARA Werdhoelzli,2023-10-21,SARS-N1,32880,6000,315544.5
ARA Werdhoelzli,2023-10-21,SARS-N1,32880,6000,265020.28
ARA Werdhoelzli,2023-10-21,SARS-N2,32880,6000,446730.66
ARA Werdhoelzli,2023-10-21,SARS-N2,32880,6000,400649.94
ARA Sensetal,2023-10-21,IAV-M,32880,6000,-0
ARA Sensetal,2023-10-21,IAV-M,32880,6000,2321.9375
ARA Sensetal,2023-10-21,IBV-M,32880,6000,2332.2427
ARA Sensetal,2023-10-21,IBV-M,32880,6000,2321.9375
ARA Sensetal,2023-10-21,RSV-N,32880,6000,2321.9375
ARA Sensetal,2023-10-21,RSV-N,32880,6000,4664.5796
ARA Sensetal,2023-10-21,SARS-N1,32880,6000,153448.28
ARA Sensetal,2023-10-21,SARS-N1,32880,6000,198577.34
ARA Sensetal,2023-10-21,SARS-N2,32880,6000,293301.1
ARA Sensetal,2023-10-21,SARS-N2,32880,6000,322742.34
ARA Buholz,2023-10-21,IAV-M,32880,6000,3575.509
ARA Buholz,2023-10-21,IAV-M,32880,6000,3191.5342
ARA Buholz,2023-10-21,IBV-M,32880,6000,-0
ARA Buholz,2023-10-21,IBV-M,32880,6000,12767.193
ARA Buholz,2023-10-21,RSV-N,32880,6000,-0
ARA Buholz,2023-10-21,RSV-N,32880,6000,-0
ARA Buholz,2023-10-21,SARS-N1,32880,6000,204614.27
ARA Buholz,2023-10-21,SARS-N1,32880,6000,232869.36
ARA Buholz,2023-10-21,SARS-N2,32880,6000,322684.88
ARA Buholz,2023-10-21,SARS-N2,32880,6000,323238.16
ARA Zuchwil,2023-10-21,IAV-M,32880,6000,-0
ARA Zuchwil,2023-10-21,IAV-M,32880,6000,-0
ARA Zuchwil,2023-10-21,IBV-M,32880,6000,2483.34
ARA Zuchwil,2023-10-21,IBV-M,32880,6000,5235.8213
ARA Zuchwil,2023-10-21,RSV-N,32880,6000,-0
ARA Zuchwil,2023-10-21,RSV-N,32880,6000,-0
ARA Zuchwil,2023-10-21,SARS-N1,32880,6000,62861.18
ARA Zuchwil,2023-10-21,SARS-N1,32880,6000,86980.445
ARA Zuchwil,2023-10-21,SARS-N2,32880,6000,159149.25
ARA Zuchwil,2023-10-21,SARS-N2,32880,6000,102184.16
ARA Basel/Prorheno,2023-10-21,IAV-M,54800,10000,-0
ARA Basel/Prorheno,2023-10-21,IAV-M,54800,10000,-0
ARA Basel/Prorheno,2023-10-21,IBV-M,54800,10000,4506.988
ARA Basel/Prorheno,2023-10-21,IBV-M,54800,10000,17265.074
ARA Basel/Prorheno,2023-10-21,RSV-N,54800,10000,-0
ARA Basel/Prorheno,2023-10-21,RSV-N,54800,10000,-0
ARA Basel/Prorheno,2023-10-21,SARS-N1,54800,10000,216036.12
ARA Basel/Prorheno,2023-10-21,SARS-N1,54800,10000,234643.39
ARA Basel/Prorheno,2023-10-21,SARS-N2,54800,10000,445564.6
ARA Basel/Prorheno,2023-10-21,SARS-N2,54800,10000,519690.66
ARA Altenrhein,2023-10-21,IAV-M,32880,6000,-0
ARA Altenrhein,2023-10-21,IAV-M,32880,6000,-0
ARA Altenrhein,2023-10-21,IBV-M,32880,6000,5955.4365
ARA Altenrhein,2023-10-21,IBV-M,32880,6000,2780.4165
ARA Altenrhein,2023-10-21,RSV-N,32880,6000,-0
ARA Altenrhein,2023-10-21,RSV-N,32880,6000,-0
ARA Altenrhein,2023-10-21,SARS-N1,32880,6000,256639.48
ARA Altenrhein,2023-10-21,SARS-N1,32880,6000,301060.4
ARA Altenrhein,2023-10-21,SARS-N2,32880,6000,513861.62
ARA Altenrhein,2023-10-21,SARS-N2,32880,6000,469378.28
ARA Chur,2023-10-21,IAV-M,54800,10000,-0
ARA Chur,2023-10-21,IAV-M,54800,10000,-0
ARA Chur,2023-10-21,IBV-M,54800,10000,5357.6797
ARA Chur,2023-10-21,IBV-M,54800,10000,-0
ARA Chur,2023-10-21,RSV-N,54800,10000,-0
ARA Chur,2023-10-21,RSV-N,54800,10000,-0
ARA Chur,2023-10-21,SARS-N1,54800,10000,267419.34
ARA Chur,2023-10-21,SARS-N1,54800,10000,332740.84
ARA Chur,2023-10-21,SARS-N2,54800,10000,467236.38
ARA Chur,2023-10-21,SARS-N2,54800,10000,436987.16
CDA Lugano,2023-10-21,IAV-M,54800,10000,-0
CDA Lugano,2023-10-21,IAV-M,54800,10000,-0
CDA Lugano,2023-10-21,IBV-M,54800,10000,5337.495
CDA Lugano,2023-10-21,IBV-M,54800,10000,-0
CDA Lugano,2023-10-21,RSV-N,54800,10000,-0
CDA Lugano,2023-10-21,RSV-N,54800,10000,-0
CDA Lugano,2023-10-21,SARS-N1,54800,10000,132954.9
CDA Lugano,2023-10-21,SARS-N1,54800,10000,170946.69
CDA Lugano,2023-10-21,SARS-N2,54800,10000,248331.12
CDA Lugano,2023-10-21,SARS-N2,54800,10000,240480.52
STEP Vidy,2023-10-21,IAV-M,32880,6000,-0
STEP Vidy,2023-10-21,IAV-M,32880,6000,-0
STEP Vidy,2023-10-21,IBV-M,32880,6000,12313.02
STEP Vidy,2023-10-21,IBV-M,32880,6000,10996.151
STEP Vidy,2023-10-21,RSV-N,32880,6000,4924.893
STEP Vidy,2023-10-21,RSV-N,32880,6000,2199.063
STEP Vidy,2023-10-21,SARS-N1,32880,6000,459819.6
STEP Vidy,2023-10-21,SARS-N1,32880,6000,439270.06
STEP Vidy,2023-10-21,SARS-N2,32880,6000,730270.6
STEP Vidy,2023-10-21,SARS-N2,32880,6000,735981.06
STEP Neuchatel,2023-10-21,IAV-M,32880,6000,-0
STEP Neuchatel,2023-10-21,IAV-M,32880,6000,-0
STEP Neuchatel,2023-10-21,IBV-M,32880,6000,2271.747
STEP Neuchatel,2023-10-21,IBV-M,32880,6000,2453.9268
STEP Neuchatel,2023-10-21,RSV-N,32880,6000,4543.5835
STEP Neuchatel,2023-10-21,RSV-N,32880,6000,2453.9268
STEP Neuchatel,2023-10-21,SARS-N1,32880,6000,191719.81
STEP Neuchatel,2023-10-21,SARS-N1,32880,6000,223056.67
STEP Neuchatel,2023-10-21,SARS-N2,32880,6000,344048.94
STEP Neuchatel,2023-10-21,SARS-N2,32880,6000,344567.38
ARA Werdhoelzli,2023-10-22,IAV-M,32880,6000,2962.2297
ARA Werdhoelzli,2023-10-22,IAV-M,32880,6000,-0
ARA Werdhoelzli,2023-10-22,IBV-M,32880,6000,5924.6113
ARA Werdhoelzli,2023-10-22,IBV-M,32880,6000,5947.777
ARA Werdhoelzli,2023-10-22,RSV-N,32880,6000,-0
ARA Werdhoelzli,2023-10-22,RSV-N,32880,6000,-0
ARA Werdhoelzli,2023-10-22,SARS-N1,32880,6000,326758.75
ARA Werdhoelzli,2023-10-22,SARS-N1,32880,6000,360946.6
ARA Werdhoelzli,2023-10-22,SARS-N2,32880,6000,478885
ARA Werdhoelzli,2023-10-22,SARS-N2,32880,6000,492760.75
ARA Region Bern,2023-10-22,IAV-M,32880,6000,-0
ARA Region Bern,2023-10-22,IAV-M,32880,6000,-0
ARA Region Bern,2023-10-22,IBV-M,32880,6000,2526.32
ARA Region Bern,2023-10-22,IBV-M,32880,6000,4757.2915
ARA Region Bern,2023-10-22,RSV-N,32880,6000,2526.32
ARA Region Bern,2023-10-22,RSV-N,32880,6000,-0
ARA Region Bern,2023-10-22,SARS-N1,32880,6000,187246.56
ARA Region Bern,2023-10-22,SARS-N1,32880,6000,185825.1
ARA Region Bern,2023-10-22,SARS-N2,32880,6000,204990.52
ARA Region Bern,2023-10-22,SARS-N2,32880,6000,238345.5
ARA Sensetal,2023-10-22,IAV-M,32880,6000,-0
ARA Sensetal,2023-10-22,IAV-M,32880,6000,-0
ARA Sensetal,2023-10-22,IBV-M,32880,6000,-0
ARA Sensetal,2023-10-22,IBV-M,32880,6000,-0
ARA Sensetal,2023-10-22,RSV-N,32880,6000,-0
ARA Sensetal,2023-10-22,RSV-N,32880,6000,-0
ARA Sensetal,2023-10-22,SARS-N1,32880,6000,297103.78
ARA Sensetal,2023-10-22,SARS-N1,32880,6000,260357.52
ARA Sensetal,2023-10-22,SARS-N2,32880,6000,344594.6
ARA Sensetal,2023-10-22,SARS-N2,32880,6000,379500.16
ARA Buholz,2023-10-22,IAV-M,32880,6000,-0
ARA Buholz,2023-10-22,IAV-M,32880,6000,-0
ARA Buholz,2023-10-22,IBV-M,32880,6000,3437.5112
ARA Buholz,2023-10-22,IBV-M,32880,6000,5972.9756
ARA Buholz,2023-10-22,RSV-N,32880,6000,2986.4106
ARA Buholz,2023-10-22,RSV-N,32880,6000,3437.5112
ARA Buholz,2023-10-22,SARS-N1,32880,6000,320566.28
ARA Buholz,2023-10-22,SARS-N1,32880,6000,290402.62
ARA Buholz,2023-10-22,SARS-N2,32880,6000,580388.7
ARA Buholz,2023-10-22,SARS-N2,32880,6000,527998.8
ARA Schwyz,2023-10-22,IAV-M,32880,6000,-0
ARA Schwyz,2023-10-22,IAV-M,32880,6000,2962.078
ARA Schwyz,2023-10-22,IBV-M,32880,6000,-0
ARA Schwyz,2023-10-22,IBV-M,32880,6000,2888.2239
ARA Schwyz,2023-10-22,RSV-N,32880,6000,-0
ARA Schwyz,2023-10-22,RSV-N,32880,6000,-0
ARA Schwyz,2023-10-22,SARS-N1,32880,6000,222816.58
ARA Schwyz,2023-10-22,SARS-N1,32880,6000,282077.3
ARA Schwyz,2023-10-22,SARS-N2,32880,6000,466915.03
ARA Schwyz,2023-10-22,SARS-N2,32880,6000,405762.1
ARA Zuchwil,2023-10-22,IAV-M,32880,6000,-0
ARA Zuchwil,2023-10-22,IAV-M,32880,6000,-0
ARA Zuchwil,2023-10-22,IBV-M,32880,6000,2259.7576
ARA Zuchwil,2023-10-22,IBV-M,32880,6000,4947.233
ARA Zuchwil,2023-10-22,RSV-N,32880,6000,-0
ARA Zuchwil,2023-10-22,RSV-N,32880,6000,-0
ARA Zuchwil,2023-10-22,SARS-N1,32880,6000,192395.47
ARA Zuchwil,2023-10-22,SARS-N1,32880,6000,198220.33
ARA Zuchwil,2023-10-22,SARS-N2,32880,6000,317228.75
ARA Zuchwil,2023-10-22,SARS-N2,32880,6000,334892.2
ARA Basel/Prorheno,2023-10-22,IAV-M,54800,10000,-0
ARA Basel/Prorheno,2023-10-22,IAV-M,54800,10000,-0
ARA Basel/Prorheno,2023-10-22,IBV-M,54800,10000,13541.87
ARA Basel/Prorheno,2023-10-22,IBV-M,54800,10000,14027.585
ARA Basel/Prorheno,2023-10-22,RSV-N,54800,10000,-0
ARA Basel/Prorheno,2023-10-22,RSV-N,54800,10000,-0
ARA Basel/Prorheno,2023-10-22,SARS-N1,54800,10000,304389.25
ARA Basel/Prorheno,2023-10-22,SARS-N1,54800,10000,298361.72
ARA Basel/Prorheno,2023-10-22,SARS-N2,54800,10000,421718.6
ARA Basel/Prorheno,2023-10-22,SARS-N2,54800,10000,425219.1
ARA Altenrhein,2023-10-22,IAV-M,32880,6000,-0
ARA Altenrhein,2023-10-22,IAV-M,32880,6000,-0
ARA Altenrhein,2023-10-22,IBV-M,32880,6000,8171.449
ARA Altenrhein,2023-10-22,IBV-M,32880,6000,3522.5613
ARA Altenrhein,2023-10-22,RSV-N,32880,6000,-0
ARA Altenrhein,2023-10-22,RSV-N,32880,6000,2723.688
ARA Altenrhein,2023-10-22,SARS-N1,32880,6000,629852.7
ARA Altenrhein,2023-10-22,SARS-N1,32880,6000,637544.75
ARA Altenrhein,2023-10-22,SARS-N2,32880,6000,1088047.2
ARA Altenrhein,2023-10-22,SARS-N2,32880,6000,1105399.2
ARA Chur,2023-10-22,IAV-M,54800,10000,4705.552
ARA Chur,2023-10-22,IAV-M,54800,10000,-0
ARA Chur,2023-10-22,IBV-M,54800,10000,-0
ARA Chur,2023-10-22,IBV-M,54800,10000,5052
ARA Chur,2023-10-22,RSV-N,54800,10000,4705.552
ARA Chur,2023-10-22,RSV-N,54800,10000,-0
ARA Chur,2023-10-22,SARS-N1,54800,10000,17885198
ARA Chur,2023-10-22,SARS-N1,54800,10000,18439600
ARA Chur,2023-10-22,SARS-N2,54800,10000,29788242
ARA Chur,2023-10-22,SARS-N2,54800,10000,29625440
CDA Lugano,2023-10-22,IAV-M,54800,10000,-0
CDA Lugano,2023-10-22,IAV-M,54800,10000,-0
CDA Lugano,2023-10-22,IBV-M,54800,10000,4392.327
CDA Lugano,2023-10-22,IBV-M,54800,10000,20232.934
CDA Lugano,2023-10-22,RSV-N,54800,10000,5057.8354
CDA Lugano,2023-10-22,RSV-N,54800,10000,-0
CDA Lugano,2023-10-22,SARS-N1,54800,10000,187316.98
CDA Lugano,2023-10-22,SARS-N1,54800,10000,219862.06
CDA Lugano,2023-10-22,SARS-N2,54800,10000,334388.03
CDA Lugano,2023-10-22,SARS-N2,54800,10000,347612.34
STEP Vidy,2023-10-22,IAV-M,32880,6000,-0
STEP Vidy,2023-10-22,IAV-M,32880,6000,-0
STEP Vidy,2023-10-22,IBV-M,32880,6000,-0
STEP Vidy,2023-10-22,IBV-M,32880,6000,4459.628
STEP Vidy,2023-10-22,RSV-N,32880,6000,-0
STEP Vidy,2023-10-22,RSV-N,32880,6000,4490.462
STEP Vidy,2023-10-22,SARS-N1,32880,6000,290351.53
STEP Vidy,2023-10-22,SARS-N1,32880,6000,290593.88
STEP Vidy,2023-10-22,SARS-N2,32880,6000,548160.9
STEP Vidy,2023-10-22,SARS-N2,32880,6000,591665.94
STEP Neuchatel,2023-10-22,IAV-M,32880,6000,-0
STEP Neuchatel,2023-10-22,IAV-M,32880,6000,-0
STEP Neuchatel,2023-10-22,IBV-M,32880,6000,4769.0664
STEP Neuchatel,2023-10-22,IBV-M,32880,6000,-0
STEP Neuchatel,2023-10-22,RSV-N,32880,6000,2555.1318
STEP Neuchatel,2023-10-22,RSV-N,32880,6000,2384.4841
STEP Neuchatel,2023-10-22,SARS-N1,32880,6000,510129.03
STEP Neuchatel,2023-10-22,SARS-N1,32880,6000,487514.38
STEP Neuchatel,2023-10-22,SARS-N2,32880,6000,735409.94
STEP Neuchatel,2023-10-22,SARS-N2,32880,6000,763267.5
STEP Aire,2023-10-22,IAV-M,54800,10000,-0
STEP Aire,2023-10-22,IAV-M,54800,10000,11055.037
STEP Aire,2023-10-22,IBV-M,54800,10000,-0
STEP Aire,2023-10-22,IBV-M,54800,10000,-0
STEP Aire,2023-10-22,RSV-N,54800,10000,11055.037
STEP Aire,2023-10-22,RSV-N,54800,10000,10024.36
STEP Aire,2023-10-22,SARS-N1,54800,10000,271024.5
STEP Aire,2023-10-22,SARS-N1,54800,10000,354391.9
STEP Aire,2023-10-22,SARS-N2,54800,10000,447096.7
STEP Aire,2023-10-22,SARS-N2,54800,10000,448746.78
STEP Porrentruy,2023-10-22,IAV-M,32880,6000,-0
STEP Porrentruy,2023-10-22,IAV-M,32880,6000,-0
STEP Porrentruy,2023-10-22,IBV-M,32880,6000,5620.9917
STEP Porrentruy,2023-10-22,IBV-M,32880,6000,5003.1133
STEP Porrentruy,2023-10-22,RSV-N,32880,6000,2501.5024
STEP Porrentruy,2023-10-22,RSV-N,32880,6000,-0
STEP Porrentruy,2023-10-22,SARS-N1,32880,6000,152790.1
STEP Porrentruy,2023-10-22,SARS-N1,32880,6000,157594.75
STEP Porrentruy,2023-10-22,SARS-N2,32880,6000,205483.56
STEP Porrentruy,2023-10-22,SARS-N2,32880,6000,205521.16
ARA Region Bern,2023-10-23,IAV-M,32880,6000,-0
ARA Region Bern,2023-10-23,IAV-M,32880,6000,-0
ARA Region Bern,2023-10-23,IBV-M,32880,6000,2548.036
ARA Region Bern,2023-10-23,IBV-M,32880,6000,-0
ARA Region Bern,2023-10-23,RSV-N,32880,6000,-0
ARA Region Bern,2023-10-23,RSV-N,32880,6000,-0
ARA Region Bern,2023-10-23,SARS-N1,32880,6000,463033.97
ARA Region Bern,2023-10-23,SARS-N1,32880,6000,381375.72
ARA Region Bern,2023-10-23,SARS-N2,32880,6000,594626.06
ARA Region Bern,2023-10-23,SARS-N2,32880,6000,694659.94
ARA Sensetal,2023-10-23,IAV-M,32880,6000,-0
ARA Sensetal,2023-10-23,IAV-M,32880,6000,-0
ARA Sensetal,2023-10-23,IBV-M,32880,6000,2127.0435
ARA Sensetal,2023-10-23,IBV-M,32880,6000,-0
ARA Sensetal,2023-10-23,RSV-N,32880,6000,2345.9675
ARA Sensetal,2023-10-23,RSV-N,32880,6000,-0
ARA Sensetal,2023-10-23,SARS-N1,32880,6000,279311.3
ARA Sensetal,2023-10-23,SARS-N1,32880,6000,277483.53
ARA Sensetal,2023-10-23,SARS-N2,32880,6000,400188.5
